month,customer_id,tokens_in,tokens_out,api_calls,usage_revenue
2027-01,C0095,689108,677584,152,820.0151999999999
2027-01,C0688,563160,407535,95,582.417
2027-01,C0037,1099256,961306,112,1236.3372
2027-01,C0192,583647,451780,108,621.2561999999999
2027-01,C0289,587692,386281,122,584.3838
2027-01,C0130,608576,285803,79,536.6274
2027-01,C0299,493082,404256,92,538.4028
2027-01,C0583,462763,398882,103,516.987
2027-01,C0638,782738,394933,52,706.6026
2027-01,C0533,598693,563689,177,697.4292
2027-01,C0367,481173,534512,189,609.411
2027-01,C0078,616974,494792,118,667.0596
2027-01,C0493,488364,374647,101,517.8066
2027-01,C0526,832345,524574,106,814.1514000000001
2027-01,C0062,711806,632407,114,806.5278
2027-01,C0164,698392,473732,178,703.2744
2027-01,C0546,667042,504982,70,703.2144
2027-01,C0245,394945,439252,107,500.5182
2027-01,C0110,396726,616557,97,607.9698
2027-01,C0480,535439,359250,190,536.8134
2027-01,C0256,258557,476082,102,440.7834
2027-01,C0487,635130,591777,122,736.1442
2027-01,C0527,950920,421717,182,823.5822
2027-01,C0271,30266,462126,187,295.4352
2027-01,C0789,482449,756208,164,743.1941999999999
2027-01,C0587,765615,470960,130,741.945
2027-01,C0608,710851,532495,74,746.0076
2027-01,C0004,884807,775967,47,996.4643999999998
2027-01,C0700,545324,413120,133,575.0663999999999
2027-01,C0644,713564,334072,123,628.5816
2027-01,C0233,824474,492634,128,790.2647999999999
2027-01,C0491,734047,171235,190,543.1692
2027-01,C0200,608057,311846,134,551.9418
2027-01,C0482,488638,216228,143,422.9196
2027-01,C0663,596666,234873,142,498.92339999999996
2027-01,C0504,0,534062,159,320.4372
2027-01,C0523,184558,521940,227,423.8988
2027-01,C0629,1052159,566190,110,971.0093999999999
2027-01,C0792,886590,268754,91,693.2064
2027-01,C0418,665059,514336,48,707.637
2027-01,C0674,946363,521798,121,880.8966
2027-01,C0017,662976,372401,176,621.2262
2027-01,C0075,605106,670064,113,765.102
2027-01,C0165,803153,489757,81,775.746
2027-01,C0618,570539,587233,196,694.6632
2027-01,C0244,546233,679647,107,735.528
2027-01,C0340,578679,453134,106,619.0878
2027-01,C0626,625843,814512,138,864.213
2027-01,C0575,635544,818107,115,872.1906
2027-01,C0019,641430,796632,83,862.8371999999999
2027-01,C0319,687265,337444,194,614.8254000000001
2027-01,C0026,714747,691843,152,843.954
2027-01,C0515,346980,211078,77,334.8348
2027-01,C0349,452309,589921,55,625.338
2027-01,C0362,644112,826541,76,882.3918
2027-01,C0659,598355,701398,164,779.8517999999999
2027-01,C0391,790413,519715,161,786.0767999999999
2027-01,C0759,175443,254267,55,257.82599999999996
2027-01,C0820,628330,528319,207,693.9893999999999
2027-01,C0648,664357,483224,154,688.5486
2027-01,C0051,513347,628906,96,685.3517999999999
2027-01,C0752,575871,399578,89,585.2693999999999
2027-01,C0755,581205,285757,203,520.1772
2027-01,C0280,929513,713133,116,985.5876
2027-01,C0760,404050,195631,104,359.8086
2027-01,C0060,625157,550656,94,705.4878
2027-01,C0234,590481,603135,104,716.1696
2027-01,C0686,427472,393030,96,492.30119999999994
2027-01,C0294,644134,597910,104,745.2264
2027-01,C0152,236720,548149,122,470.9214
2027-01,C0054,319604,518501,176,502.863
2027-01,C0507,583049,442860,95,615.5454000000001
2027-01,C0787,722587,686627,145,845.5283999999999
2027-01,C0440,708699,678397,29,832.2576
2027-01,C0363,490988,516813,56,604.6806
2027-01,C0623,573810,399478,94,583.9728
2027-01,C0022,680153,683066,71,817.9314
2027-01,C0115,508469,540024,172,629.0957999999999
2027-01,C0489,570763,311325,173,529.2528
2027-01,C0454,222091,596148,110,490.9434
2027-01,C0412,929825,586623,219,909.8688000000001
2027-01,C0339,503342,232523,121,441.519
2027-01,C0747,531894,694323,144,735.7302000000001
2027-01,C0763,618803,627864,112,748.0002
2027-01,C0769,686551,483046,79,701.7582
2027-01,C0777,828178,206046,77,620.5343999999999
2027-01,C0796,711092,534955,44,747.6282
2027-01,C0005,571069,236749,170,484.69079999999997
2027-01,C0122,236037,29276,110,159.18779999999998
2027-01,C0094,645020,519241,80,698.5566
2027-01,C0191,636031,307967,156,566.3988
2027-01,C0043,556561,554107,78,666.4007999999999
2027-01,C0600,571383,328580,191,539.9778
2027-01,C0024,733579,807458,188,924.6222
2027-01,C0153,427798,783663,98,726.8765999999999
2027-01,C0007,637070,511823,118,689.3358
2027-01,C0248,894158,114992,48,605.49
2027-01,C0403,656205,518136,138,704.6045999999999
2027-01,C0213,605325,250223,140,513.3288
2027-01,C0231,984767,488584,127,884.0106000000001
2027-01,C0641,716378,475270,96,714.9888
2027-01,C0072,898739,503773,91,841.5071999999999
2027-01,C0602,377355,284822,106,397.3062
2027-01,C0179,654173,410399,75,638.7431999999999
2027-01,C0134,113287,563707,108,406.1964
2027-01,C0586,512495,473113,75,591.3648
2027-01,C0438,653038,713187,103,819.7349999999999
2027-01,C0220,415389,391378,105,484.0602
2027-01,C0637,740213,645395,177,831.3648
2027-01,C0196,485050,490481,151,585.3186
2027-01,C0710,545083,677205,124,733.3728
2027-01,C0815,377476,438330,152,489.4836
2027-01,C0553,269579,565365,100,500.96639999999996
2027-01,C0720,951658,610959,65,937.5701999999999
2027-01,C0634,627594,235232,108,517.6956
2027-01,C0672,335406,522802,138,514.9248
2027-01,C0429,663260,606953,138,762.1278
2027-01,C0241,755677,433583,127,713.5559999999999
2027-01,C0322,588888,139644,167,437.11920000000003
2027-01,C0485,614323,597280,97,726.9618
2027-01,C0635,687382,114043,81,480.85499999999996
2027-01,C0745,530209,396253,79,555.8772
2027-01,C0237,740309,568700,166,785.4054
2027-01,C0352,874789,766364,94,984.6918
2027-01,C0540,473782,429153,152,541.761
2027-01,C0183,630540,373543,97,602.4498
2027-01,C0128,632068,0,129,379.2408
2027-01,C0080,449066,738660,154,712.6356000000001
2027-01,C0055,281173,628843,124,546.0096
2027-01,C0490,144078,219246,102,217.9944
2027-01,C0505,843199,293700,153,682.1393999999999
2027-01,C0525,1138377,499642,189,982.8113999999999
2027-01,C0604,368009,553288,179,552.7782
2027-01,C0616,793235,594281,118,832.5096
2027-01,C0666,618289,386416,125,602.823
2027-01,C0754,449091,35853,149,290.9664
2027-01,C0178,700904,343011,136,626.3489999999999
2027-01,C0704,529703,484047,135,608.25
2027-01,C0701,834613,671102,133,903.429
2027-01,C0528,756796,493692,198,750.2928
2027-01,C0734,555074,666019,13,732.6558
2027-01,C0783,558032,86971,71,387.0018
2027-01,C0146,658274,783967,164,865.3446
2027-01,C0733,746619,561261,123,784.7280000000001
2027-01,C0570,957619,803059,133,1056.4068
2027-01,C0207,370796,297068,161,400.71840000000003
2027-01,C0090,817083,463879,135,768.5772
2027-01,C0730,1062395,625177,110,1012.5431999999998
2027-01,C0406,621941,501709,123,674.19
2027-01,C0593,656836,256776,174,548.1672
2027-01,C0390,366913,611684,152,587.1582
2027-01,C0381,299759,266659,145,339.8508
2027-01,C0630,646271,548298,147,716.7414
2027-01,C0350,813727,386393,121,720.0719999999999
2027-01,C0360,359821,361663,73,432.8904
2027-01,C0212,898556,549050,91,868.5636
2027-01,C0478,485188,696356,158,708.9264000000001
2027-01,C0079,588512,511080,69,659.7552000000001
2027-01,C0009,571520,339776,118,546.7776
2027-01,C0551,555182,601746,205,694.1568000000001
2027-01,C0735,879883,353792,63,740.2049999999999
2027-01,C0098,568153,241251,183,485.64239999999995
2027-01,C0592,409671,464865,116,524.7216
2027-01,C0471,663618,261659,35,555.1662
2027-01,C0679,476618,366207,108,505.695
2027-01,C0325,1019509,580925,160,960.2603999999999
2027-01,C0748,1016684,105949,158,673.5798
2027-01,C0588,615947,706205,150,793.2912
2027-01,C0687,648872,470854,174,671.8356
2027-01,C0548,725243,525791,152,750.6204
2027-01,C0817,190919,622321,118,487.94399999999996
2027-01,C0685,784953,492331,201,766.3704
2027-01,C0061,382205,638227,119,612.2592
2027-01,C0214,570838,679928,80,750.4596
2027-01,C0211,298233,557470,57,513.4218
2027-01,C0717,591094,301244,174,535.4028
2027-01,C0166,914125,644899,124,935.4143999999999
2027-01,C0758,640915,917751,144,935.1995999999999
2027-01,C0578,675979,440326,116,669.783
2027-01,C0236,495595,649632,118,687.1362
2027-01,C0149,540394,484927,96,615.1926
2027-01,C0102,923216,485328,164,845.1264
2027-01,C0563,351904,631542,34,590.0676
2027-01,C0171,800549,808805,116,965.6124
2027-01,C0353,428026,347626,162,465.3912
2027-01,C0682,442815,780668,60,734.0898
2027-01,C0201,872637,947374,39,1092.0066
2027-01,C0014,465274,540513,118,603.4722
2027-01,C0370,348602,654121,95,601.6338
2027-01,C0643,611933,762950,129,824.9298
2027-01,C0807,540771,613559,14,692.598
2027-01,C0252,599796,378963,82,587.2554
2027-01,C0300,411513,408077,125,491.754
2027-01,C0347,390889,467807,81,515.2176
2027-01,C0740,952124,540553,142,895.6062
2027-01,C0088,704437,468663,58,703.8599999999999
2027-01,C0056,1055510,619253,121,1004.8577999999999
2027-01,C0224,943264,423497,158,820.0566
2027-01,C0689,174270,443578,150,370.70879999999994
2027-01,C0264,585671,283474,135,521.487
2027-01,C0314,718390,831424,124,929.8884
2027-01,C0263,708125,1007178,148,1029.1818
2027-01,C0158,411863,292048,147,422.34659999999997
2027-01,C0799,875003,658205,164,919.9248
2027-01,C0277,609481,667082,95,765.9378
2027-01,C0670,860418,508380,136,821.2787999999999
2027-01,C0560,708434,252781,130,576.729
2027-01,C0380,687124,930215,182,970.4033999999999
2027-01,C0333,486640,670642,134,694.3692
2027-01,C0405,683853,698396,84,829.3494
2027-01,C0184,630048,368972,144,599.4119999999999
2027-01,C0702,545880,391082,120,562.1772
2027-01,C0780,798282,590285,153,833.1401999999999
2027-01,C0545,673369,462060,191,681.2574000000001
2027-01,C0662,649090,125537,96,464.77619999999996
2027-01,C0467,746312,608164,172,812.6856
2027-01,C0475,501652,550221,83,631.1238
2027-01,C0508,623795,151226,43,465.01259999999996
2027-01,C0459,466009,643765,97,665.8643999999999
2027-01,C0119,731558,460312,140,715.122
2027-01,C0580,446044,446499,82,535.5258
2027-01,C0671,403241,566513,160,581.8524
2027-01,C0519,350885,724933,33,645.4907999999999
2027-01,C0274,623962,640263,87,758.535
2027-01,C0275,834486,706985,70,924.8825999999999
2027-01,C0470,446503,36358,177,289.71659999999997
2027-01,C0506,615054,547746,56,697.68
2027-01,C0813,469842,240999,137,426.5046
2027-01,C0318,494623,492533,205,592.2936
2027-01,C0332,604686,437555,212,625.3446
2027-01,C0765,213069,722136,95,561.123
2027-01,C0465,322993,257984,10,348.58619999999996
2027-01,C0642,482957,795936,116,767.3358
2027-01,C0651,568416,536703,169,663.0713999999999
2027-01,C0232,210988,236484,119,268.48319999999995
2027-01,C0538,503130,697209,92,720.2034
2027-01,C0084,550345,751825,96,781.302
2027-02,C0721,211475,1028001,163,743.6856
2027-02,C0557,455494,725035,50,708.3174
2027-02,C0573,812250,490173,160,781.4538
2027-02,C0610,604720,388353,145,595.8438
2027-02,C0251,651402,427545,181,647.3681999999999
2027-02,C0728,725836,294139,38,611.985
2027-02,C0106,474442,353062,139,496.50239999999997
2027-02,C0261,549931,451671,143,600.9612
2027-02,C0315,618581,178886,159,478.48019999999997
2027-02,C0606,1023259,380296,132,842.133
2027-02,C0382,645682,956514,108,961.3175999999999
2027-02,C0458,607459,442220,159,629.8074
2027-02,C0516,569952,330492,142,540.2664
2027-02,C0101,579895,620212,92,720.0641999999999
2027-02,C0015,321049,400998,27,433.2282
2027-02,C0633,638298,583822,121,733.2719999999999
2027-02,C0791,883140,718157,0,960.7782
2027-02,C0645,629179,666751,0,777.558
2027-02,C0374,675427,795591,63,882.6108
2027-02,C0797,397525,393514,82,474.62339999999995
2027-02,C0673,867599,603990,80,882.9534
2027-02,C0845,839278,92417,65,559.017
2027-02,C0854,456811,587396,164,626.5242000000001
2027-02,C0477,369790,739280,180,665.4419999999999
2027-02,C0794,1081173,310128,82,834.7805999999999
2027-02,C0622,478552,619952,131,659.1023999999999
2027-02,C0343,835469,487591,92,793.8359999999999
2027-02,C0788,339566,459934,76,479.7
2027-02,C0133,676551,584259,97,756.486
2027-02,C0125,368663,628414,121,598.2461999999999
2027-02,C0404,463510,358798,152,493.3848
2027-02,C0402,626610,234609,27,516.7314
2027-02,C0564,484904,849943,31,800.9082
2027-02,C0786,620037,529642,96,689.8074
2027-02,C0266,746360,634100,139,828.276
2027-02,C0417,840379,676605,154,910.1904
2027-02,C0089,803056,341992,139,687.0287999999999
2027-02,C0345,567048,642557,104,725.763
2027-02,C0711,504134,801259,112,783.2358
2027-02,C0020,744002,492887,63,742.1333999999999
2027-02,C0059,995873,274162,41,762.0210000000001
2027-02,C0135,852562,431691,76,770.5518
2027-02,C0681,556536,703044,214,755.7479999999999
2027-02,C0833,434031,283073,32,430.2624
2027-02,C0836,286064,628090,108,548.4924
2027-02,C0033,888116,184854,165,643.782
2027-02,C0829,650789,496541,62,688.3979999999999
2027-02,C0712,838689,132431,124,582.672
2027-02,C0284,538523,572128,109,666.3906000000001
2027-02,C0398,837658,322368,98,696.0156000000001
2027-02,C0427,435136,401872,189,502.2048
2027-02,C0696,1099968,209912,0,785.928
2027-02,C0433,339101,721124,141,636.1349999999999
2027-02,C0218,553562,437808,250,594.822
2027-02,C0534,648164,591477,130,743.7846000000001
2027-02,C0768,420234,510985,128,558.7314
2027-02,C0612,609719,266399,33,525.6708
2027-02,C0790,697920,663876,90,817.0776
2027-02,C0421,412130,446352,112,515.0892
2027-02,C0661,555537,685021,85,744.3348
2027-02,C0597,722241,564215,145,771.8735999999999
2027-02,C0388,770927,400977,109,703.1424
2027-02,C0045,667787,413807,83,648.9564
2027-02,C0494,439725,560280,127,600.0029999999999
2027-02,C0627,604408,274842,126,527.55
2027-02,C0052,972852,833932,163,1084.0704
2027-02,C0640,77906,399736,64,286.5852
2027-02,C0678,705156,596246,148,780.8412
2027-02,C0044,575134,391153,155,579.7722
2027-02,C0521,812226,417440,105,737.7995999999999
2027-02,C0032,730669,348462,0,647.4786
2027-02,C0287,457577,496377,101,572.3724
2027-02,C0511,662999,674961,190,802.776
2027-02,C0221,785391,413076,142,719.0802
2027-02,C0524,756268,394452,153,690.432
2027-02,C0839,751272,723536,182,884.8847999999999
2027-02,C0472,869005,189182,128,634.9121999999999
2027-02,C0556,605264,286239,118,534.9018
2027-02,C0077,859020,895509,164,1052.7174
2027-02,C0692,698356,487861,109,711.7302000000001
2027-02,C0723,445323,648900,100,656.5337999999999
2027-02,C0481,424568,921990,190,807.9348
2027-02,C0571,984445,599235,177,950.208
2027-02,C0341,516638,764910,159,768.9288
2027-02,C0795,811383,531286,99,805.6014
2027-02,C0064,255430,524375,178,467.8829999999999
2027-02,C0497,985085,445625,70,858.426
2027-02,C0139,574628,620205,89,716.8998
2027-02,C0819,632287,554137,170,711.8543999999999
2027-02,C0066,575727,708908,183,770.781
2027-02,C0698,385854,544937,102,558.4746
2027-02,C0714,299695,130599,171,258.1764
2027-02,C0708,317027,443083,124,456.066
2027-02,C0476,708064,436225,52,686.5734
2027-02,C0649,696737,339951,159,622.0128000000001
2027-02,C0738,728083,606975,116,801.0348
2027-02,C0432,459906,82950,86,325.7136
2027-02,C0451,812115,312288,109,674.6418
2027-02,C0522,366593,443697,160,486.174
2027-02,C0542,552856,112082,230,398.96279999999996
2027-02,C0840,606016,648669,129,752.8109999999999
2027-02,C0656,136601,342722,86,287.5938
2027-02,C0772,284329,657900,56,565.3374
2027-02,C0501,779372,437090,50,729.8772
2027-02,C0552,455857,381509,80,502.41959999999995
2027-02,C0860,541134,489016,118,618.09
2027-02,C0111,1000596,502168,115,901.6583999999999
2027-02,C0247,790905,624105,125,849.006
2027-02,C0827,713939,687251,98,840.714
2027-02,C0844,238178,379714,143,370.7352
2027-02,C0834,298340,544550,21,505.734
2027-02,C0093,1014172,562442,207,945.9684
2027-02,C0802,448541,464039,138,547.548
2027-02,C0713,886120,639604,136,915.4344
2027-02,C0599,809949,396565,169,723.9083999999999
2027-02,C0193,312259,862900,110,705.0954
2027-02,C0356,789853,835429,179,975.1691999999999
2027-02,C0228,769767,360364,111,678.0786
2027-02,C0270,792680,528892,84,792.9431999999999
2027-02,C0574,620042,1043425,114,998.0802
2027-02,C0411,724017,634266,127,814.9698
2027-02,C0468,466852,389414,152,513.7596
2027-02,C0724,556513,303440,93,515.9717999999999
2027-02,C0803,769320,579986,78,809.5836
2027-02,C0400,808569,501394,150,785.9778
2027-02,C0655,629045,57143,166,411.71279999999996
2027-02,C0202,619503,473031,132,655.5204
2027-02,C0150,238640,439627,120,406.96020000000004
2027-02,C0373,408584,447959,122,513.9258
2027-02,C0804,993680,620127,154,968.2841999999999
2027-02,C0243,926013,195622,189,672.981
2027-02,C0063,626933,316068,148,565.8005999999999
2027-02,C0457,877577,0,125,526.5462
2027-02,C0337,621600,449907,163,642.9042000000001
2027-02,C0364,408513,116058,98,314.7426
2027-02,C0779,555124,328913,110,530.4222
2027-02,C0484,665568,149274,95,488.9052
2027-02,C0298,47175,611682,137,395.31419999999997
2027-02,C0065,709087,547018,96,753.663
2027-02,C0744,560293,378632,172,563.3549999999999
2027-02,C0395,985317,548511,99,920.2968
2027-02,C0843,415330,429677,220,507.00419999999997
2027-02,C0774,571386,475280,167,627.9996
2027-02,C0226,538066,717641,120,753.4242
2027-02,C0460,756527,370904,42,676.4586
2027-02,C0693,780894,449978,165,738.5232
2027-02,C0195,535234,505699,114,624.5598
2027-02,C0250,703898,539127,190,745.815
2027-02,C0706,663283,373008,125,621.7746
2027-02,C0387,748736,527387,117,765.6738
2027-02,C0654,462186,692234,123,692.652
2027-02,C0816,862344,433023,98,777.2202
2027-02,C0798,734407,223353,121,574.656
2027-02,C0715,508260,466439,40,584.8194
2027-02,C0038,972782,472050,98,866.8992000000001
2027-02,C0096,337517,467680,186,483.1182
2027-02,C0806,677913,469927,140,688.704
2027-02,C0719,576997,528610,135,663.3642
2027-02,C0776,792818,836474,163,977.5751999999999
2027-02,C0567,538573,576100,220,668.8038
2027-02,C0665,474530,784535,88,755.439
2027-02,C0509,584951,624700,112,725.7906
2027-02,C0639,675372,794476,54,881.9087999999999
2027-02,C0668,746927,788558,20,921.2909999999999
2027-02,C0159,222613,591702,96,488.589
2027-02,C0308,816446,669856,113,891.7811999999999
2027-02,C0262,1231971,428450,152,996.2526
2027-02,C0437,784472,372907,154,694.4273999999999
2027-02,C0705,656841,966071,68,973.7472
2027-02,C0562,801805,320782,8,673.5522
2027-02,C0664,657930,713885,129,823.089
2027-02,C0549,834178,510744,191,806.9532
2027-02,C0510,556833,745498,159,781.3985999999999
2027-02,C0384,615830,710807,63,795.9821999999999
2027-02,C0145,851267,867695,138,1031.3772
2027-02,C0615,293755,279231,97,343.79159999999996
2027-02,C0420,649748,430266,120,648.0083999999999
2027-02,C0530,739753,707890,168,868.5858
2027-02,C0227,579048,433090,30,607.2828
2027-02,C0282,776681,600281,125,826.1772
2027-02,C0694,368065,117303,94,291.2208
2027-02,C0040,98318,749614,89,508.75919999999996
2027-02,C0327,874236,782251,107,993.8922
2027-02,C0361,794805,521790,139,789.957
2027-02,C0144,664778,391797,112,633.945
2027-02,C0199,801674,467893,109,761.7402
2027-02,C0118,1161857,434942,146,958.0794
2027-02,C0029,621969,293290,94,549.1554
2027-02,C0658,958649,541470,153,900.0713999999999
